trial_number,label,channel3_mean,channel3_std,channel3_var,channel3_min,channel3_max,channel3_range,channel3_skewness,channel3_kurtosis,channel3_zero_crossing_rate,channel3_signal_energy,channel3_delta_power,channel3_theta_power,channel3_alpha_power,channel3_mu_power,channel3_beta_power,channel3_gamma_power,channel4_mean,channel4_std,channel4_var,channel4_min,channel4_max,channel4_range,channel4_skewness,channel4_kurtosis,channel4_zero_crossing_rate,channel4_signal_energy,channel4_delta_power,channel4_theta_power,channel4_alpha_power,channel4_mu_power,channel4_beta_power,channel4_gamma_power
245,1,32.93225123765704,23.213470950760744,538.865233581813,-32.093140343197774,93.24763281402386,125.34077315722163,-1.5920598527854743,1.82551320436328,0.00267379679144385,607151.0035305792,9558466.963156426,18993.62376033143,19995.233202421958,25413.200804292304,14503.384434789725,19463.80479031595,0.7312203608695554,4.686038754015988,21.958959204139717,-8.165549862482521,16.57423788527626,24.739787747758783,0.38878752466420924,-0.42577514329675337,0.06149732620320856,8412.622265188429,85082.84475967352,16266.18453757168,5744.325773238711,7596.39315014887,2892.7600628647597,3623.080822046884
246,1,-30.680339246864722,25.760429714059583,663.599739053004,-62.568292793743865,34.13543055378727,96.70372334753114,0.9602077651060059,-0.37471790668599647,0.00267379679144385,600226.2253030363,9914074.68417779,15991.563916398032,4579.524409336401,3809.4581117999837,2157.9428462411684,1059.979433017392,-12.665532998229985,5.15430642621774,26.566874735349497,-20.61257006689084,0.9418082303989196,21.55437829728976,1.092281567671556,0.5465393987254847,0.013368983957219251,69931.49272336118,1249793.2978418325,12816.711843702551,4414.448968821349,3691.423970741237,1927.2005139850341,899.5322778178056
247,1,21.387138083174644,52.40979137169069,2746.7862316241435,-62.56151276184784,80.12598569274257,142.6874984545904,-0.3786491859083712,-1.5698323298480465,0.00267379679144385,1198369.2692228328,31075255.66025727,136038.41751974318,3045.12384935633,3988.719239659724,1675.0392403025971,1131.2233259437944,9.67741038150751,6.15895063996969,37.932672985583054,-1.8732572833393988,17.886811013318265,19.760068296657664,-0.4645551197353805,-1.401566660568754,0.02406417112299465,49212.76930945697,879756.9607350813,31215.467497804773,1431.5275865351566,1321.878783969529,1136.5727563766761,1117.024287210019
248,1,-4.408512526198346,20.243167872691256,409.7858455219594,-28.09463698020363,65.2576572948119,93.35229427501554,1.117777285161076,0.4684416991993392,0.026737967914438502,160528.58975263708,2967483.0092130066,20428.523692828006,3411.1390598620346,3522.5524321944586,2466.0367268937375,1815.2192997437344,12.224526757214393,3.1333575386561843,9.817929465053542,5.058488051283803,28.941950094862477,23.883462043578675,0.5187122391284722,3.2482074634275246,0.0,59562.11197968616,928272.2155609726,2874.3729778908128,1983.6891899862173,1871.6649063981454,1488.9531179699122,720.9986319719757
249,1,-9.577205182009765,19.013057492410802,361.49635520971856,-38.7345730243278,26.73938198512031,65.4739550094481,-0.120972515387317,-1.3883547317594478,0.0053475935828877,169503.98615120444,7246442.257646404,131905.23849347568,22417.744530269145,20828.302742889682,2280.5432632553147,654.8449972273385,3.0279009917513378,3.0755528341141902,9.459025235427829,-3.4802026360642646,10.261254257417932,13.741456893482196,0.1177657574147652,-0.7910416153401472,0.0427807486631016,6966.576409577436,54765.110564125374,7588.010040674856,2912.59369616668,3633.6691288424654,1663.7257467937277,604.3447902238769
250,1,27.26675247642693,4.088366015816674,16.7147366792847,16.04623744018604,37.1566384312037,21.110400991017663,-0.20235826776619192,-0.28561664532476483,0.0,284311.25720646704,2486969.0186596033,40428.643011035674,6613.722612054305,5371.657869483878,2255.167255908747,1882.4240999604356,0.049746129409306394,3.5903480776129326,12.89059931841888,-8.015416327912057,8.18007485134735,16.195491179259406,0.09139842328524314,-0.885042808785935,0.026737967914438502,4822.009674432973,80442.39141466217,14714.426414682779,1521.9948987168445,1675.1320663644296,2188.543823726214,1768.0219532655217
251,1,-13.571118648205134,25.275626237970652,638.8572817215905,-53.68248980018904,42.620511361345685,96.30300116153472,0.1614156715757855,-1.2309321770000474,0.016042780748663103,307814.17111388413,11254612.395708412,38140.36143216187,6755.798912222092,10826.459721836658,4523.79215913096,680.132099005613,-1.9606925825093675,4.47957679015117,20.06660821886106,-12.189753208468597,5.864475952967217,18.054229161435813,-0.06995187110764042,-1.228403029871471,0.029411764705882353,8942.685434616149,187871.35316819855,4812.479563411901,3153.639908112132,6635.506931138038,3454.0540025790237,796.9600869589456
252,1,27.061614587370652,30.24742821209592,914.9069134458961,-29.246387088474513,90.41097531069394,119.65736239916845,-0.6336436197900133,-1.0905435850434606,0.0106951871657754,616066.9736729618,15484650.114609873,1090808.303986349,110928.12579671387,88978.55122744059,3611.7718975738194,1173.6248193908157,-4.263083856385723,6.531549745061441,42.66114207221218,-33.03835548231102,8.155996906015563,41.19435238832658,-0.23580935666360706,1.1068766879434868,0.008021390374331552,22752.29973850699,156340.87285942366,9872.154726146933,6080.141855616505,5048.171046767895,881.6753705539144,1070.5573172208206
253,1,22.13213383593753,27.117757778366084,735.3727869261343,-29.52546943936304,83.94243349906944,113.46790293843247,0.7501121274185824,-0.5202793565305912,0.026737967914438502,458226.34651168645,2721193.0334340227,92698.9566846282,18793.908859099804,16226.635286801902,27208.923619850102,19116.07602142512,5.198182388705133,3.8037512134096887,14.468523293515679,-12.158226882299722,17.241110436641968,29.39933731894169,-0.16464500320655442,1.7187946835506063,0.029411764705882353,15517.119166470195,181828.8444289125,15608.901851475674,4006.3228459308484,3162.5489328329145,6474.860469454573,2615.0464298257343
254,1,-18.778406358120293,35.50619681910948,1260.6900125573402,-70.74913524985959,57.221917668611965,127.97105291847156,0.4095165969580201,-0.7970188164465881,0.008021390374331552,603381.1406576044,3409358.7429931927,655126.59071593,59941.756970060196,48976.917700998274,12228.72291365763,11201.836095021497,-1.6365325015238925,4.579338741182082,20.970343306491095,-28.177210711553457,7.195051357943045,35.3722620694965,-1.1762937008122367,5.0167121908618135,0.05080213903743316,8844.569643703144,198666.20942070693,24107.3262968295,13738.43958723474,10584.302196911332,6190.134187405475,4184.234827796376
255,1,-108.0572603834832,25.115590741269344,630.7928982829344,-161.3347886734138,-66.28941907856803,95.04536959484578,-0.08217098497919088,-1.1183287957765353,0.0,4602879.493030192,50149062.14497767,422180.09800268913,72512.75292005295,60015.23428461967,3110.2437219736835,1236.5052311447546,-6.222962299151345,3.7696842813274887,14.210519580887544,-16.07633914190594,2.4244063052494025,18.500745447155342,-0.5856504976650098,-0.2303447232773257,0.013368983957219251,19797.981479722403,115677.20206706149,4168.51879403755,14275.44006041121,12755.814519766012,2531.394273352865,815.3272925258563
256,1,-1.0836766701226332,56.16676571266277,3154.705570621151,-80.99047204923673,70.05259027894238,151.0430623281791,-0.14595221711601156,-1.574594134924641,0.00267379679144385,1180299.0922291982,15764754.175068434,139460.34090824673,7632.410204242777,6525.364525543105,1789.273617164053,677.8234284780456,-4.735493823107324,6.151542932487392,37.841480450235586,-14.910635897366594,8.547804257902337,23.45844015526893,0.2570504131575513,-1.1109360372169925,0.013368983957219251,22539.626942397277,233791.50045815602,26332.284750028397,1662.609780511321,1367.2991020682591,1044.8189466425945,680.3386430190629
257,1,18.543707300884677,25.449938496380042,647.6993694695268,-21.215760519915243,68.19944012888936,89.41520064880461,0.404156883156987,-0.7770145847055443,0.008021390374331552,370846.60027397354,1772671.0317628614,35623.497999723484,8518.79772062202,15639.322385430729,12964.011559404375,13243.910219972704,-2.3869664725830875,3.8727324827187686,14.998056882705079,-18.63601498652215,6.916333083405622,25.55234806992777,0.12261312958323561,0.8605280512396778,0.034759358288770054,7740.17901815387,95349.13587889171,10485.407892693604,4778.461216813382,7527.186981446316,2742.462370025773,3615.965636316781
258,1,41.6883930908473,26.01857083623857,676.9660283603642,-21.30255654590253,104.45289301305722,125.75544955895975,-1.159160117583688,0.2102927140320272,0.00267379679144385,903168.1669246559,14939667.69121324,100275.328116165,60101.84077989563,49420.94240560272,27182.073360977014,21943.92382665742,-8.490905615245671,3.659266081645006,13.390228256277595,-16.129444594175602,6.267762318489087,22.39720691266469,0.6046944898956663,0.25720795388174844,0.0053475935828877,31971.654202309728,503453.91147691366,9827.55639500414,22613.354877050788,17520.913172817254,5035.352113454691,3559.805236428257
259,1,9.79008485554734,32.636151559044414,1065.118388584917,-39.96701863751615,61.58352504136306,101.55054367887921,0.24818982507947746,-1.430648164030794,0.00267379679144385,434200.5921238367,4399559.851789178,49585.53904706136,10156.470040836273,8463.062827453941,3431.085101445678,3628.3660943150385,6.596831135717537,15.62727823749907,244.21182511221204,-16.603667638000466,31.834253741526787,48.43792137952725,0.0014967841210107157,-1.5201517878086492,0.008021390374331552,107611.02229837375,1442328.5168862452,13677.13382891048,5983.5672351945095,5749.6120599337755,1495.072645172086,1974.7862565123733
260,1,-6.74921300873323,16.719621276616213,279.54573563347753,-34.429729015274376,18.06621480153678,52.495943816811156,-0.20437138710768543,-1.5751545948509185,0.02406417112299465,121586.50683965354,2594841.0907996204,31824.404158146524,5983.751143158922,6130.907836453532,1923.0934941548974,767.7704335878527,18.29685184335323,5.380411176938258,28.94882443292213,7.018869535219636,32.17185085885822,25.152981323638585,0.2174499328547013,-0.7439370131301173,0.0,136032.63081714223,1577596.03792751,2864.55672728848,6254.493874298253,5005.690981469037,2250.9135951502863,786.98452550338
261,1,-34.31929508059339,19.79647151280684,391.9002843573727,-96.19938730774058,14.00571830729399,110.20510561503457,0.016429524905690447,-1.087762262432646,0.01871657754010695,587073.1478956444,7107722.341805841,29922.252046647598,4135.055366450892,3526.5495420224092,1479.748320823589,1696.9057303358577,-5.127892755060172,7.345483150791567,53.95612271856281,-26.84171063686755,18.409682806777088,45.25139344364464,0.2867245869969662,0.23831709654034094,0.01871657754010695,30014.026152909566,229904.2054219501,7062.049881512649,2473.397184742157,1997.791914302764,1538.843458649654,1805.7933608581052
262,1,-24.941676778820696,44.372159696286104,1968.8885561127167,-80.9540399640623,43.03182712769315,123.98586709175545,0.44515027115852046,-1.5652847107651267,0.00267379679144385,969024.9479478032,21302306.471930213,76264.44095994391,35059.81091679022,27716.043970799932,13494.31534545298,9558.234638329368,-15.176679701699467,9.31510299228094,86.77114375680132,-32.81049177289428,3.04115277428611,35.85164454718039,0.44119895794565755,-1.0244076739252947,0.01871657754010695,118596.42869626696,2257498.334954996,2497.7017765318537,11426.974048927079,8672.259213980426,6101.084976909959,3997.212392281895
263,1,1.8904105009035468,31.421079803052645,987.2842559898029,-48.956424089757235,44.148065336688184,93.10448942644541,-0.25979501893402185,-1.3635698171831467,0.029411764705882353,370580.85753654677,3903710.6333284043,44537.3391952981,17379.08210437526,14154.237080896262,7565.553411461246,7477.146576611142,-0.4168967545826387,3.28902008233342,10.817653101992535,-15.927242681163506,6.53029238526279,22.457535066426296,-0.32144029993984086,1.3972027920978451,0.06684491978609626,4110.8045462343025,16076.673476450644,23470.521526389686,10241.684804623796,9305.116549946084,4367.632722726293,3144.23664859338
264,1,2.248313656048857,38.147845269615196,1455.2580987145027,-50.01042521881416,124.02856996529488,174.03899518410904,0.683330371005524,-0.3601752821286528,0.008021390374331552,546157.0668659189,4103835.0409145523,95852.39782576013,7489.432327924293,5761.366993847191,1318.6942044491523,458.58016782564135,-2.6437467338517227,3.5283188858258594,12.449034160075435,-8.067288522469042,24.104060191610984,32.171348714080025,3.0168246086668993,17.551626291386743,0.05080213903743316,7269.973176357329,57321.44816152598,17283.858358166955,4249.46156704943,4084.403324631048,2037.8672066512718,269.56584595916826
265,1,58.413230610010025,33.94293929468713,1152.1231279628155,-1.5845855216684868,107.86969555669762,109.45428107836611,-0.14692138822978207,-1.1617622408310109,0.008021390374331552,1707021.5107096245,17553071.866550874,115284.54905732661,1653.4212484985903,4155.041769904885,3146.4011145963036,2258.120759365684,2.2431410703855383,3.0467502347240702,9.282686992791177,-4.887983755889239,9.204666123993364,14.092649879882604,-0.14330114531927654,-0.6775467794397705,0.0374331550802139,5353.573951561142,19176.694705608978,5303.269364504583,2177.1404448005237,3549.0668458857917,2613.27763735315,2090.1509830536115
266,1,-23.754366187968632,43.9907190680006,1935.1833641197518,-113.58998720644183,28.79910106966213,142.38908827610396,-0.7566306927574371,-0.7996568056694477,0.016042780748663103,934795.5256398352,8162864.165906331,42675.25831190882,10660.14757447501,9712.996328584944,5274.225090228822,2765.1016174826113,-3.94749900060903,3.378922338681238,11.417116170839087,-30.47865681160806,4.052487500747134,34.531144312355195,-2.9889996989210137,19.91442245940288,0.034759358288770054,10097.94933446249,51723.08006123596,6469.824305293211,3168.309561472002,4087.0029794961174,4247.228223442532,1657.829818205283
267,1,-49.66886444410475,39.876882905384896,1590.1657902497784,-118.6753881844711,12.2896170012948,130.9650051857659,-0.4050105894256578,-1.1597339478701787,0.00267379679144385,1517378.5451458201,9371056.094900582,105747.57846188017,9228.352402767247,7941.806708459632,3341.7707487148405,3438.897932785927,7.157721038041808,4.506242692478446,20.306223203515398,-4.577536712486221,15.062536751956031,19.640073464442253,-0.4920293737494477,-0.6638897459787936,0.01871657754010695,26755.658429566192,683901.8938162075,5197.095952203786,3052.17001871591,2335.3367927310287,1263.2452216470076,470.45268314895225
268,1,34.086364452770695,17.102819717458292,292.5064422878801,7.878070120697657,128.94874971132015,121.07067959062249,0.9056669515052008,3.850934616343663,0.0,543940.619776726,11724571.840147898,52473.956688296144,53217.191474595886,43266.40208818941,44041.484932451596,56707.642174481174,5.73036197172826,4.528705341140266,20.50917206687237,-5.164427663691299,39.62750952515228,44.791937188843576,2.8275362029227344,17.29467298626351,0.016042780748663103,19951.48642731926,184247.9271644158,13694.806587072484,21519.923539199906,16273.413459366539,8742.461545589424,12049.727314521953
269,1,43.72051156024023,21.79454818959621,475.0023307886314,12.904361939399678,83.19987884333386,70.29551690393419,0.2922351847217565,-1.3563001955089233,0.0,892545.5627422716,9246932.223477826,22693.67106443987,9530.422613708035,7812.176588869112,1246.8035437224523,934.8814093039808,4.409522581652578,5.140319845179321,26.422888110744363,-5.322703618010564,13.807220007579415,19.12992362558998,-0.10415193097646121,-1.187720987342545,0.040106951871657755,17154.174788309294,261242.30548547106,6819.025810391377,5727.576481066103,4345.914938016103,1859.0049544031356,693.0603872696097
270,1,28.787790186958222,12.568450511572502,157.96594826184707,12.516667848231007,58.7159213226405,46.19925347440949,0.617049398016632,-0.8641562865315606,0.0,369026.8517292056,1315839.2618602773,109232.29468038773,1810.0715300814493,2480.0364983106956,2358.555177075637,853.1490668957017,-2.8426109091985676,3.6964976801322638,13.664095099223207,-11.274277834945678,7.347389540584118,18.621667375529796,0.20049670302542913,-0.33603282934223433,0.040106951871657755,8132.454923238902,164901.28609409695,10379.178660767175,2674.51724324036,2903.0576327102926,1596.913737621336,953.4012879668801
271,1,-22.52569465473747,38.945135991700646,1516.7236174120571,-76.12106104595114,47.411264816037146,123.53232586198828,0.49015185863429206,-1.149957693479359,0.0053475935828877,757024.8208718565,21161676.228308797,366606.7010802331,25048.61857617371,25787.57098175439,6348.716460446296,910.9989181734489,6.036094647535984,3.1144375346857767,9.699721157459617,-1.391397699040681,12.954670812363474,14.346068511404155,-0.025020472299172033,-0.5518256879400854,0.0053475935828877,17254.175747050598,154770.17033155827,12669.60892546921,1564.8418908935455,2600.5527139286687,3183.663497927302,865.9255964046046
272,1,60.528811262061915,37.029208312103506,1371.1622682211555,-16.520588103875525,125.5401039123426,142.06069201621813,-0.09381769020302387,-0.8887872844515883,0.00267379679144385,1883052.3236212814,38545915.55047316,405270.19211288536,36856.4896841594,33369.744217989515,3603.252201005546,1759.4171479484742,6.243122432320708,4.741364937508742,22.480541470637274,-4.454926469371571,17.925083058982636,22.380009528354208,-0.11262671160493574,-0.8021488600778062,0.01871657754010695,22984.96257166816,262679.7542586676,14569.78799709565,13968.637981578862,11327.552472669764,2639.60749206936,973.8387169355799
273,1,-66.19792597467826,28.08170142925591,788.5819551618736,-101.20853708610662,-16.384723107271384,84.82381397883523,0.37085701880236205,-1.271626409774298,0.0,1933859.5120830606,31222417.231879726,53939.49399569266,36063.72116598112,45350.82470622237,53123.23212292487,48289.32124121126,-1.2727651586667708,4.754055796354094,22.601046514847955,-9.505447804645542,24.801432202388018,34.306880007033556,1.1509331369782496,4.741847429881299,0.08021390374331551,9058.645646322537,57601.45141579298,11340.673644783184,12588.015502648212,14658.513671393317,14283.135481228926,11091.52496500523
274,1,-38.65552321171663,28.48758810863685,811.5426762473476,-91.01044427685122,43.38597151574908,134.3964157926003,-0.14583718050713532,-0.6850982380102244,0.008021390374331552,862366.2644810724,6811723.010810225,23522.102476113298,16924.675419003277,12745.989868663804,6746.019432180329,7861.729531551947,3.064525345506084,5.575770899893455,31.089221128098675,-7.390951061233352,28.76170123600136,36.15265229723471,0.4489629117283625,1.1437965431177535,0.02406417112299465,15139.720733784096,224069.36491378225,21407.08551277289,12067.99673670008,9130.911822006692,2161.059154688745,1678.8702964323836
275,1,27.067413284855856,22.07328501240852,487.2299112390186,-35.122783215877625,51.60233514736535,86.72511836324298,-0.9904238868106655,0.04475277264708,0.00267379679144385,456233.1651664065,10659826.675179223,43999.1144888147,8338.880203111301,6353.507286855968,1394.0031247029085,701.352902890178,8.098247087289513,4.4487392714941185,19.79128110573402,-3.883876396294214,17.897507873264953,21.78138426955917,-0.2532210175541304,-0.43534219091477544,0.02406417112299465,31929.459735205142,782280.1868898573,13506.909926045022,10189.356321429392,8217.033421326732,1336.7969158985813,579.2661565915763
276,1,-21.61062847142133,24.874052051579906,618.7184654647065,-81.47278714262025,18.401709525126105,99.87449666774636,0.12273702922932424,-1.2389520332606283,0.0053475935828877,406065.9104195477,9819903.325219346,73065.26883924207,16886.838055813074,15490.894739798914,1949.0812634932245,2169.8774792314143,-11.852157741805163,9.027429526188484,81.49448385029963,-33.046168369706784,4.44977910280657,37.49594747251335,-0.7039577393296,-0.4399607079852563,0.013368983957219251,83016.07949311245,466900.5279750726,7228.673744201903,1400.4484545894486,2056.1505736356507,1847.650513072749,2117.543498449541
277,1,-72.32405675129782,24.240743713578798,587.61365578741,-140.1413699817583,2.8450131139834408e-11,140.14136998178674,0.295148295103582,-0.8321276696546955,0.00267379679144385,2176075.182441381,32850823.002828885,410310.6762168642,13049.367915403947,21165.237906846567,8288.23181515782,6633.367379871009,-45.00570578244572,9.622716973978044,92.59668196128514,-79.91013319005395,1.638467139741806e-11,79.91013319007034,0.1083176742132546,0.6264738024500258,0.00267379679144385,792173.2278665702,9399432.42343169,7671.109093156624,2938.460240545321,6978.231924580587,3971.172242501916,2573.755997098691
